Titulo_original;Titulo_encontrado;Fuente;Anio;Sinopsis;Poster_URL;Generos;Puntuacion_TMDB;Temporadas;Episodios;URL_Externa;Backdrop_URL;Temporadas_Detalle;Reparto;Reparto_Fotos;Equipo;Recomendaciones;Trailer_URL
Are You Human Too;Are You Human Too?;TMDB;2018;Nam Shin (Seo Kang Joon) es el hijo de una de las familias más ricas de Corea del Sur. Después de un inesperado accidente, él cae en coma. Su madre Oh Ro Ra (Kim Sung Ryung) es una de las autoridades en Ciencia cerebral e inteligencia artificial. Ella crea un androide llamado Nam Shin III que luce exactamente como su hijo Nam Shin. El androide pretende ser Nam Shin y allí conoce a So Bong (Gong Seung Yeon), la guardaespaldas de Nam Shin.;https://image.tmdb.org/t/p/original/kaabHcYHXEPrq3jstdZXWg80SV6.jpg;Sci-Fi & Fantasy, Drama, Misterio;8.117;1;36;https://www.themoviedb.org/tv/72548;https://image.tmdb.org/t/p/original/oFF9NaK63iTGtsCm65hnyKYhTgc.jpg;T1:36;서강준 (Nam Shin / Nam Shin III), 공승연 (Kang So-Bong), 이준혁 (Ji Young-Hoon), 박환희 (Seo Ye-Na), 김성령 (Oh Ro-Ra), Yu Oh-seong (Seo Jong-Gil);https://image.tmdb.org/t/p/w185/a73St97D7GmJteo3s3rNKxQWk7a.jpg, https://image.tmdb.org/t/p/w185/dfiy57hf38rxTsHpyV3QxGlQpMl.jpg, https://image.tmdb.org/t/p/w185/zXo037qPJhdSvyhAjGCNoT0TcCF.jpg, https://image.tmdb.org/t/p/w185/1zoz3V1KF25Qtr6WAlPkuYdzY6i.jpg, https://image.tmdb.org/t/p/w185/sPB8ySlzfJWNedISwugRWEBABIY.jpg, https://image.tmdb.org/t/p/w185/iNqbeyp8Qoi0Sw2rlKgvwu5rSV2.jpg;Creador: Jo Jung-joo | Director: 차영훈;Humans, Star Trek: Discovery, Altered Carbon, Caprica, Holo, Mi Amor;https://www.youtube.com/watch?v=nORbLbrA5bA
Autumn's Concerto;Autumn's Concerto;TMDB;2009;Ren Guang Xi, un engreído y violento estudiante de Derecho. Es el  único sucesor de una gran empresa. Talentoso jugador de hockey , pero en  realidad, su vida carece de alegría y motivación. Esto es hasta que  conoce a Liang Mu Cheng, la nueva vendedora de Bento del comedor de su  escuela. Aunque se quedó huérfana a una edad temprana, Mu Cheng, no deja  que su pasado afecte a su vida y vive con gran pasión y determinación.  Una apuesta une a los dos, y Guang Xi cambia lentamente a medida que Mu  Cheng le enseña cómo amar. La tragedia golpea a Guang Xi, cuando de  repente tiene que pasar por una importante cirugía neurológica que hace  que pierda la memoria. Su madre le pide a Mu Cheng que abandone a Guang  Xi, y ésta no tiene más remedio que acabar haciéndolo, sin saber que ya  lleva a un hijo de Guang Xi en su vientre.  Seis años más tarde, Mu Cheng vive una vida tranquila con su  pequeño hijo en el campo, mientras que Guang Xi es ahora un exitoso  abogado y está comprometido con He Yi Qian, la amable y hermosa médica  que cuidó de él después de su cirugía. El encontrar en su brasalete de  la suerte las fotos de el y su antiguo amor lo hace recordar su pasado  romance con Mu Cheng. ¿Cómo recuperará la pareja los seis años perdidos?;https://image.tmdb.org/t/p/original/DziLJMAwVOaUbwGE9LWz7y1n2D.jpg;Drama, Familia;6.9;1;21;https://www.themoviedb.org/tv/31360;https://image.tmdb.org/t/p/original/rqE2UxkS6LlD4h32xUrlkxZqIr.jpg;T1:21;Ady An (Liang Mu-cheng), 吳建豪 (Ren Guang-xi), 許瑋甯 (He Yi-qian), 吳慷仁 (Hua Tuo-ye), Xiao Xiao Bin (Liang Xiao-le), 温昇豪 (Liang Yun-zhong);https://image.tmdb.org/t/p/w185/xmPVIj1Vtzltq0KNNWx0LvMlvdo.jpg, https://image.tmdb.org/t/p/w185/9dwsdvRcMnXzCO3Oj0zQNnBEZH4.jpg, https://image.tmdb.org/t/p/w185/a5MYcV1aM5OSbcqrVU7EuNORhm5.jpg, https://image.tmdb.org/t/p/w185/tgO3Uce3kqSFz17GXdbaDRBxf62.jpg, https://image.tmdb.org/t/p/w185/4DMg2sV4qyq3OF4AEKpZHR08D25.jpg, https://image.tmdb.org/t/p/w185/nEtXzYmVPCzHmwvRX5shwhsp3sg.jpg;Director: Chen Wei-Ling;Jardín de meteoros (Meteor Garden), Tell Me Lies, Revenged Love, Eres mi rayo de sol, The Long Season;https://www.youtube.com/watch?v=STKrFpkXtEk
Because This Is My First Life;Because This Is My First Life;TMDB;2017;Nam Se Hee es un hombre soltero en sus 30. Él ha elegido no casarse. El tiene su propia casa pero está lleno de deudas.  Yoon Ji Ho es una mujer soltera en sus 30. Ella no posee casa y envidia a los que tienen una. Debido a problemas en su casa debe mudarse, sin embargo con su presupuesto es complicado.  Yoon Ji Ho empieza a vivir en la casa de Nam Se Hee. Se convierten en compañero de casa.;https://image.tmdb.org/t/p/original/5ULjbe75ZIeWOJY3xogoDxOGzQz.jpg;Comedia, Drama;8.2;1;16;https://www.themoviedb.org/tv/74074;https://image.tmdb.org/t/p/original/gnNFNup48kr8nRWM1fKQ2nTZUrc.jpg;T1:16;이민기 (Nam Se-hee), Jung So-min (Yoon Ji-ho), 박병은 (Ma Sang-goo), 이솜 (Woo Soo-ji), 김민석 (Sim Won-seok), 김가은 (Yang Ho-rang);https://image.tmdb.org/t/p/w185/cS9o926nFrFaiWPGUXC07gSFGTA.jpg, https://image.tmdb.org/t/p/w185/cv8i4ALEabYkwnu68p5AdRTrMG9.jpg, https://image.tmdb.org/t/p/w185/8lDiEHjbBxPD8VNu1kGifMXhPUn.jpg, https://image.tmdb.org/t/p/w185/jFz4smLt7SwC4wdA8gdiKpXU7Kh.jpg, https://image.tmdb.org/t/p/w185/oZNJCOMEqFPzN4xSSGulE62gUMZ.jpg, https://image.tmdb.org/t/p/w185/x5xv6LcBvMWj5sGFDs5mOkFXwow.jpg;Creador: 박준화, 윤난중;Bienvenido a Waikiki, ¿Por qué matan las mujeres?, La reina de las lágrimas, Tyler Perry's For Better or Worse, Eres lo peor;https://www.youtube.com/watch?v=YtfNG2bnh5Y
Boyfriend on Demand;Boyfriend on Demand;TMDB;2026;Seo Mi-rae vive absorbida por el trabajo ?sin tiempo para el amor? hasta que un servicio de citas despierta sentimientos que creía dormidos y abre la puerta a un posible romance.;https://image.tmdb.org/t/p/original/hqIXo0s2gof6UxWDWeiP4d3rMr0.jpg;Comedia, Sci-Fi & Fantasy, Drama;8.219;1;10;https://www.themoviedb.org/tv/281016;https://image.tmdb.org/t/p/original/sjOTFlGapgXFjwV3LmD9eHZEp3d.jpg;T1:10;지수 (Seo Mi-rae), 서인국 (Park Kyeong-nam), Gong Min-jeung (Yoon Song), 조한철 (Hwang Byung-hak);https://image.tmdb.org/t/p/w185/23qpgi6fFBjybTuIcKItQBEINb5.jpg, https://image.tmdb.org/t/p/w185/gs7RRZt2tWBJ7OR9BD3TFSYteJj.jpg, https://image.tmdb.org/t/p/w185/wkUiwCHq2Z2h4A7JDlhjrVGQiCk.jpg, https://image.tmdb.org/t/p/w185/58DGEXFyWfaFdqL7yKKW0VdEg3R.jpg;Creador: 남궁도영, 김정식 | Director: 김정식;Humana por accidente, El hada y el pastor, Vuelven los magos de Waverly Place, Phineas y Ferb, Una odisea coreana;https://www.youtube.com/watch?v=A0GqKTgSpuE
Boys Over Flowers;F4 Thailand: Boys Over Flowers;TMDB;2021;Gorya es una chica de clase baja aceptada en una prestigiosa universidad a la que asisten los ricos. La escuela está gobernada por una camarilla de élite conocida como F4, que consta de 4 niños ricos, guapos y mimados. Gorya es el único que hace frente a sus formas de intimidación, dejando a todos los chicos asombrados, especialmente a Thyme, el líder del grupo. Golpeado casi al instante por Gorya, Thyme la persigue románticamente, pero ella no tiene ningún interés en él debido a las primeras impresiones. Luego se enamora de su mejor amigo Ren, pero Ren está enamorado de su amor de la infancia. En todo el caos de la escuela, Gorya no puede evitar enamorarse de Thyme debido a su generosidad con ella y su familia, y su cambio de carácter.;https://image.tmdb.org/t/p/original/rGnclQf6n51Z7p6xeQRYNcsZVQ4.jpg;Comedia, Drama;8.672;1;16;https://www.themoviedb.org/tv/153378;https://image.tmdb.org/t/p/original/3sUd661CAPLfiOs5gCm7nOQnHMe.jpg;T1:16;ต้นตะวัน ตันติเวชกุล (Gorya), วชิรวิชญ์ ชีวอารี (Thyme), จิรวรรตน์ สุทธิวณิชศักดิ์ (Ren), เมธวิน โอภาสเอี่ยมขจร (Kavin), หิรัญกฤษฎิ์ ช่างคำ (M.J.), ชนิกานต์ ตังกบดี (Kaning);https://image.tmdb.org/t/p/w185/YJ3H5vm4khwt4FJHj7QqKurz7N.jpg, https://image.tmdb.org/t/p/w185/opUIvJIrajX5IcYnh1wr979PADE.jpg, https://image.tmdb.org/t/p/w185/l5tBPft191q608k7FUqB84cjEmd.jpg, https://image.tmdb.org/t/p/w185/sfpjkbFljpDFWPrq5zaOboBiiOH.jpg, https://image.tmdb.org/t/p/w185/ubzTTR1EFWk2TlRLVeGth72ukRT.jpg, https://image.tmdb.org/t/p/w185/1R6FV005jpeW9UCDCGTaKRPLe8u.jpg;Director: ปัฏฐา ทองปาน;La chica invisible, Gossip Girl, Perfect 10 Liners, The Facts of Life, Fish Upon the Sky;https://www.youtube.com/watch?v=ojZ6eDRCriM
Can This Love Be Translated;Can This Love Be Translated;TMDB;2026;Una artista y su intérprete viajan por varios países grabando un programa mientras sus emociones se desvanecen entre subtítulos invisibles. ¿Logrará el amor hacerse entender?;https://image.tmdb.org/t/p/original/sWJQqDTcTjR0p0Qm7fSiGcZpRjr.jpg;Drama, Comedia;8.3;1;12;https://www.themoviedb.org/tv/229891;https://image.tmdb.org/t/p/original/svnZYhAboLrwHEtkKRm2mIdjocB.jpg;T1:12;김선호 (Joo Ho-jin), Go Youn-jung (Cha Mu-hee), 福士蒼汰 (Hiro Kurosawa), 이이담 (Shin Ji-seon), 최우성 (Kim Yong-woo);https://image.tmdb.org/t/p/w185/qG8QeXHCn3iAJxeUCsPswM3Zw5l.jpg, https://image.tmdb.org/t/p/w185/wQbPu0QF0IeyXpqJmdmRbfNk6CM.jpg, https://image.tmdb.org/t/p/w185/htkmq6HD2PckU8HagGVkL9Qyw1C.jpg, https://image.tmdb.org/t/p/w185/raND8efeLH0TmIgs6ZSzgp42the.jpg, https://image.tmdb.org/t/p/w185/rtVfcQa6ZNbOky8qllrlyER0XV9.jpg;Creador: 홍정은, 홍미란, 유영은 | Director: 유영은;Un amor que no se agota, Mi hermosa Gong Shim, Love Scout, Luces, cámara, ¡amor!, Érase un amor rural;https://www.youtube.com/watch?v=tNZG1aLBATY
Crushology 101;Crushology 10;TMDB;2025;Bunny es una talentosa estudiante de escultura de personalidad cálida, pero lucha contra una baja autoestima debido a un primer amor fallido.;https://image.tmdb.org/t/p/original/8H70Q7CyUJr2XQwzdrRyg9OWMPA.jpg;Comedia, Drama;7.636;1;12;https://www.themoviedb.org/tv/262828;https://image.tmdb.org/t/p/original/oQor5Njbut53tVMa5YBrBZa3Duj.jpg;T1:12;노정의 (Ban Hee-jin), 이채민 (Hwang Jae-yeol), 조준영 (Cha Ji-won), 김현진 (Cho Ah-rang), 최지수 (Nam Kkot-nim), Lee Ji‑hun (Ban Young-min);https://image.tmdb.org/t/p/w185/pYFgOVsNxI1fIHuPWtuaSgojMCP.jpg, https://image.tmdb.org/t/p/w185/1StfxIzOn8Fgvoiap7ppXLp2ymF.jpg, https://image.tmdb.org/t/p/w185/xHNIgkCoFLN9tJZbcPq8M325GXc.jpg, https://image.tmdb.org/t/p/w185/svQuuEv10uqaPxfjUsNmIRqvzS8.jpg, https://image.tmdb.org/t/p/w185/sXoffvP04nvOX4Vu95LGfHxJAPF.jpg, https://image.tmdb.org/t/p/w185/nGEQUdliUgn5RuVivan3tmfIQAf.jpg;Director: Kim Ji-hoon;Mi Querido Némesis, Tal vez mañana, Dear X, Encantado de no conocerte, Claws;https://www.youtube.com/watch?v=kvusRvDktpw
Dear M;Dear M;TMDB;2017;Edge of 17: El nerd de la escuela se enamora de la estrella de la escuela que también es un ídolo de la red.  Monster Romance: El chico malo conoce a una chica y quiere ser un hombre mejor para ella, pero ¿puede su amor superar cualquier obstáculo?  Happy Ever After: Un par de marido y mujer han tenido un dulce amor, pero sorprendentemente un día deciden divorciarse. ¿Pueden encontrar el amor de nuevo y obtener su feliz para siempre?;https://image.tmdb.org/t/p/original/lQTKVPZ5NisWX6Ex1JfpzxIb6D3.jpg;Drama;6.2;3;31;https://www.themoviedb.org/tv/73292;https://image.tmdb.org/t/p/original/gcbyayt0UymJnJtx6fH1BUkn6Qx.jpg;T1:9|T2:10|T3:12;พุฒิชัย เกษตรสิน (Tonkla), Esther Supreeleela (Korya), กรภพ จันทร์เจริญ (Jeng), ปองกูล สืบซึ้ง (Win), ปวีณ์นุช แพ่งนคร (Oom Jitra), นิติ ชัยชิตาทร (Por [Gorya's Brother]);https://image.tmdb.org/t/p/w185/wKeGJSqX4txNq996nrOmfoFoloA.jpg, https://image.tmdb.org/t/p/w185/qL1NLM4tPynGmvH1ARa3kKB4sQS.jpg, https://image.tmdb.org/t/p/w185/eR2SyVBjZPS9SFmubOynPSXEZlV.jpg, https://image.tmdb.org/t/p/w185/3ec0mXqtcBZQtpK7XDD2FiiUtn7.jpg, https://image.tmdb.org/t/p/w185/bdUFa1z1R9fYAo98Dtu7rT9LOJ1.jpg, https://image.tmdb.org/t/p/w185/b5kJxNZNjJZJ6rG5Vj2dkAuq2Xz.jpg;Director: Chatkaew Susiwa;I Told Sunset About You, Dangerous Romance, We Are, Theory Of Love, Bailando sobre hielo;
Everyone Loves Me;Everyone Loves Me;TMDB;2024;Yue Qian Ling ha estado enamorada de Gu Xun durante mucho tiempo. Finalmente confesó sus sentimientos por él cuando estaba a punto de graduarse, pero termina en un rechazo.  Una desanimada Yue Qian Ling expresa su frustración en el juego y toma 18 cabezas. Su amigo jugador se da cuenta y muestra preocupación. Él está secretamente feliz de saber que ella fue rechazada porque ha estado enamorado de ella durante mucho tiempo, incluso sin conocerla en persona. ¿Quién hubiera pensado que la persona que le gusta es en realidad Yue Qian Ling, a quien rechazó ese mismo día?;https://image.tmdb.org/t/p/original/dL7GuXdhJZFO27U7IrimVr2lmhN.jpg;Comedia, Drama;8.0;1;24;https://www.themoviedb.org/tv/247453;https://image.tmdb.org/t/p/original/cT0BHScPLuvpWywZ04gLxF7q3K5.jpg;T1:24;林一 (Gu Xun), 周也 (Yue Qianling), 湯夢佳 (Chen Xinyi), 蔣熠銘 (Jiang Junnan), Zhan Yu (Su Zheng), 洪堯 (Jiang Yishi);https://image.tmdb.org/t/p/w185/u3QIY069pyR3IE7fZncPfHa5Ijf.jpg, https://image.tmdb.org/t/p/w185/alqSqe6RmhIkZ6eUcjDXS6QTJhS.jpg, https://image.tmdb.org/t/p/w185/6wZymR5DRxlltfjNWEvzutzBM5h.jpg, https://image.tmdb.org/t/p/w185/ozeLGyWilQp5vtq1mgb8mJfugZx.jpg, https://image.tmdb.org/t/p/w185/d6rEpIFyIURI30JNw0QPTECSh0x.jpg, https://image.tmdb.org/t/p/w185/oWioWsXFgjBfPiN8MECwuAQl6Fb.jpg;Creador: 翘摇 | Director: Yu Zhong Zhong, 李青蓉;Hermanas, Cómo conocí a tu padre, Mi propio espadachín, Cuckoo, El Jefe y Yo / Shan Shan Viene a Comer;https://www.youtube.com/watch?v=bRBpwwmFN6c
Falling from the Sky;Falling from the Sky;TMDB;2010;Won Kang Ha es un inteligente abogado que trabaja en una compañía de  seguros. Él lleva consigo el dolor de haber sido abandonado por su  madre, por lo que no le resulta fácil abrir su corazón a los demás.  Jin Pal Kang es una joven de 25 años, empleada en la misma  empresa que Kang Ha. Ella se convierte en la responsable de sus cinco  hermanos menores adoptados, después de que sus padres fallecen en un  accidente automovilístico.;https://image.tmdb.org/t/p/original/abGOicEHnZWOPTLdtNmzoif8oDo.jpg;Drama, Comedia;6.0;1;20;https://www.themoviedb.org/tv/42219;https://image.tmdb.org/t/p/original/1URpUX75GKUXcivJyz4yinpZR6J.jpg;T1:20;최정원 (Jin Pal-Kang), Kim Ji‑hun (Won Kang-Ha), 신동욱 (Won Joon-Ha), 박지빈 (Jin Joo-Hwang), 정애리 (Lee Min-Kyung), 김규철 (Jung In-Goo);https://image.tmdb.org/t/p/w185/biJFKcq1wa5uDXrA6qfNYnmUWAD.jpg, https://image.tmdb.org/t/p/w185/k9Uq26mNkRzoPMu5jGfVoxS3M2V.jpg, https://image.tmdb.org/t/p/w185/43L7G846WAJ01yTsacGKwzTXXQw.jpg, https://image.tmdb.org/t/p/w185/8vTvdIBdcpNgciuhiLJlgT6nKWG.jpg, https://image.tmdb.org/t/p/w185/e0yP43fpmV73EKYs0HgTQJ5KNP3.jpg, https://image.tmdb.org/t/p/w185/lII0N4qfA2fCHlfy14WD28VGjp.jpg;Director: Oh Jin-seok, Jung Hyo;Encantado de no conocerte, The Game, Amor por contrato, Tal vez mañana, Con amor;
Fireworks of My Heart;Fireworks of My Heart;TMDB;2023;El jefe de bomberos Song Yan y el médico de urgencias Xu Qin fueron separados por oposición familiar cuando eran más jóvenes. Ahora, diez años después, se reencuentran debido a sus profesiones. Después de experimentar juntos la vida y la muerte, logran encontrar el camino de regreso, trabajando juntos y alentándose mutuamente. Reconocen el crecimiento individual del otro después de años separados, pero ¿serán capaces de superar los obstáculos en su camino esta vez para permanecer juntos?;https://image.tmdb.org/t/p/original/7eWgQuzsbgwUCKbwOWchLIf54XQ.jpg;Action & Adventure, Drama;7.94;1;40;https://www.themoviedb.org/tv/216445;https://image.tmdb.org/t/p/original/oQBv5KUDuceheaYL8nMmF7Dg3K8.jpg;T1:40;杨洋 (Song Yan), 王楚然 (Xu Qin / Meng Qin), 王彦霖 (Jiang Yu), 魏大勋 (Meng Yanchen), 张彬彬 (Suo Jun), 杨超越 (Zhai Miao);https://image.tmdb.org/t/p/w185/lEBuoN1XItYMLpgsMmtORrEx1BY.jpg, https://image.tmdb.org/t/p/w185/jHSQ3ZOfFhszPuz1kG0zkpHwe8N.jpg, https://image.tmdb.org/t/p/w185/bl4wKqUhYdPNVg0p4rXJ2ZVO3T0.jpg, https://image.tmdb.org/t/p/w185/8zDh8Tp6xbVSpxr307alnGqUiJP.jpg, https://image.tmdb.org/t/p/w185/8LvvrOhj4zxPuYgpPJ9HWyJzf4a.jpg, https://image.tmdb.org/t/p/w185/fIqlPh8S13ttFRTnHC2XZnmGc4C.jpg;Creador: 玖月晞 | Director: 李木戈;El Olivo Blanco, You Are My Hero, Emergency!, Estación 19, Revenged Love;https://www.youtube.com/watch?v=8wfvDOe1gz0
Forecasting Love and Weather;Forecasting Love and Weather;TMDB;2022;Serie sobre el trabajo y el romance de las personas que trabajan en el servicio de pronóstico del tiempo. Jin Ha Kyung es una persona inteligente con una personalidad fría y sensible. Por otro lado Lee Shi Woo es un tipo que puede parecer torpe y tonto pero que tiene un coeficiente intelectual de 150 y se toma en serio su trabajo en el servicio.;https://image.tmdb.org/t/p/original/8yaXYMZEtCUR1bZWrgnYe97c9UE.jpg;Drama, Comedia;7.2;1;16;https://www.themoviedb.org/tv/152511;https://image.tmdb.org/t/p/original/g76OvRFFDgMBmjFbY2FNRjzfZkN.jpg;T1:16;Park Min-young (Jin Ha-kyung), 송강 (Lee Si-woo), 윤박 (Han Ki-jun), Yura (Chae Yu-jin), 이성욱 (Eom Dong-han), 문태유 (Shin Seok-ho);https://image.tmdb.org/t/p/w185/5Op0Gx0DULFLHtGdWVdqnYdwkAS.jpg, https://image.tmdb.org/t/p/w185/83fLAMMb1LGT8YZ4dgRI0fti3az.jpg, https://image.tmdb.org/t/p/w185/6num8dBRqOgdKQtuvaEP7bjTNg7.jpg, https://image.tmdb.org/t/p/w185/agb4el3J2wBVq4ZmNHTJlms07Q8.jpg, https://image.tmdb.org/t/p/w185/erpOUfjadjH2duXd6XWDsa2kNfw.jpg, https://image.tmdb.org/t/p/w185/6aoS9Dcr2KJNUc7AotfQnzYEM4D.jpg;Creador: 강은경;Celos Encarnados (Jealousy Incarnate), Encantado de no conocerte, El valor absoluto del amor, Beso Dinamita, Batalla De Amor;https://www.youtube.com/watch?v=SlHMSS7RKVY
Forever Love (2020);Forever Love (2020);TMDB;2020;Una historia que sigue la valiente búsqueda del amor de dos personas, desde sus días en el campus hasta sus humildes comienzos en el mundo laboral, mientras persiguen juntos sus sueños. El último año de universidad de Xia Linxi está lleno de luminosidad, mientras que el de Jiang Zhenghan atraviesa dificultades. Jiang Zhenghan hace todo lo posible por ganar dinero y termina convirtiéndose en el tutor de una reticente Xia Linxi, quien aún no ha olvidado su desastroso primer encuentro. Cuando ambos sintieron amor por primera vez, este fue dulce y puro, es esa clase de amor que uno desea gritar a los cuatro vientos, aunque sus sentimientos no se aclararon del todo hasta después de los exámenes. Tal como deseaban, Xia Linxi y Jiang Zhenghan son admitidos en la misma universidad. Desde la juventud hasta la edad adulta, de la escuela al trabajo y del uniforme escolar al vestido de novia, se acompañan mutuamente para toda la vida.;https://image.tmdb.org/t/p/original/cXYmkyJydlgiJUZLWCRb51g7OKl.jpg;Drama, Comedia;7.5;1;28;https://www.themoviedb.org/tv/114670;https://image.tmdb.org/t/p/original/2G5gPvdweGZMJ0X6A6oe8Y7ox1Y.jpg;T1:28;王安宇 (Jiang Zhenghan), 向涵之 (Xia Linxi), 陳澤 (Chen Yichuan), 潘美燁 (Gu Xiaoman), Yuan Hao (Qin Yue), 赵浩闳 (Zhang Huaiwu);https://image.tmdb.org/t/p/w185/7ai55C0CoOdzOlkAOpfatW5xuh.jpg, https://image.tmdb.org/t/p/w185/t4JiiGHKGBBysBUeAaImuZkkUX4.jpg, https://image.tmdb.org/t/p/w185/9IK8KuSLZxYJ4xvUvTE6P4QHPcf.jpg, https://image.tmdb.org/t/p/w185/26cWIlkt8Khz3UZNqeJbSVtgtHn.jpg, https://image.tmdb.org/t/p/w185/AuBlVIJcLT2t3rjUDdhJHKzII7.jpg, https://image.tmdb.org/t/p/w185/jAN6vvk6MRYc5SYiR78j1VrHrU5.jpg;Creador: 温德光 | Director: 温德光;Sr. Malo, Exclusive Fairytale, Yo nunca, You Are Desire, Pon tu cabeza sobre mi hombro;
Forever Love (2023);Forever Love (2023);TMDB;2023;Lin Zi Tong es la joven y rica heredera del Grupo Li: es hermosa, alegre, inteligente y directa. Lo tiene todo a su favor, incluido un novio devoto, Chi Shan. Sin embargo, tras sufrir cambios en su entorno familiar, esta joven inocente debe fortalecerse para afrontar no solo la adversidad, sino también la traición de su novio, Chi Shan, y de quien decía ser su mejor amiga, Xia Yu Wei, esta última es una hipócrita engañosa que, aunque aparenta tratar a Lin Zi Tong como a una hermana, en realidad siente una gran envidia y desea arrebatarle todo. Sheng Mo Yao es un brillante estudiante de medicina que triunfa en todo lo que emprende. Es apuesto, proyecta una imagen aguda, fría y misteriosa, y está dispuesto a hacer lo que sea necesario para proteger a Lin Zi Tong y ayudarla desde las sombras.;https://image.tmdb.org/t/p/original/jGaTupxKNTH787hsUO08dciuc7k.jpg;Drama;8.155;1;30;https://www.themoviedb.org/tv/233753;https://image.tmdb.org/t/p/original/8l6jtafrpst9hkFbHUMz9g5p6r5.jpg;T1:30;陈芳彤 (Lin Xintong), 代高政 (Qin Moyao), Hou Dong (Chi Shan), 马芯妤 (Xia Yuwei), Hu Xi Fan (Zhou Mo), Liu Xiao Lei (Lin Guofu);https://image.tmdb.org/t/p/w185/F3vKtnvDdUtPZ36KP2SLt34WVF.jpg, https://image.tmdb.org/t/p/w185/yku8OmgfaJDVkEKH8laynjU54um.jpg, https://image.tmdb.org/t/p/w185/qYkNZ5GOc7DAkVutIkV1vJD2R9a.jpg, https://image.tmdb.org/t/p/w185/mdjTKbQh9MnYQKrgaIIYVoEoJC6.jpg, https://image.tmdb.org/t/p/w185/lJPMSFQiq30k24hVtVk7H9QgisH.jpg, https://image.tmdb.org/t/p/w185/9S5FPJervyTsBg623S1QEyeOgV4.jpg;Director: 林青;Amor entre lineas, The Rise of Phoenixes, Descubriendo a Nina, Brilla sobre mí, Sullivan's Crossing;
Glory of Special Forces;Glory of the Special Forces;TMDB;2022;Yan Poyue es un estudiante de secundaria que proviene de una familia de soldados, por lo que decide no ingresar a la universidad y unirse a la fuerza policial armada para demostrarle su valía a su padre.  Más tarde, a pesar de graduarse del campamento de entrenamiento con mucho éxito, no le agrada a su instructor Li Qiang, por lo que lo asigna en la cocina. Cuando comienza a trabajar ahí, se sorprende al darse cuenta de que varios soldados de élite también están ahí. Poco después es aceptado en la unidad especial de la policía como aprendiz.  Después de pasar por varios juicios y tribulaciones, Yan Poyue pierde su arrogancia y aprende a trabajar en equipo, logrando finalmente convertirse en un respetado soldado de las fuerzas armadas.;https://image.tmdb.org/t/p/original/hok7iwxSDXWgHnRGx5UAxpTXOkN.jpg;Drama;6.5;1;45;https://www.themoviedb.org/tv/93879;https://image.tmdb.org/t/p/original/8zUCrXWKOe7h6xPKJnEFubZfjKe.jpg;T1:45;杨洋 (Yan Poyue), 李一桐 (Ai Qianxue), 蒋璐霞 (Guo Xiaoxiao), Meng Asai (Xiao Yunjie), 蒋龙 (Lu Xiaotian), Muyin Zhou (Leng Jing);https://image.tmdb.org/t/p/w185/lEBuoN1XItYMLpgsMmtORrEx1BY.jpg, https://image.tmdb.org/t/p/w185/jfostFmHde0D1Wj9F57GWHEVzmO.jpg, https://image.tmdb.org/t/p/w185/lxx4v5wlDp4Tp3a0yE3XHGuH3qY.jpg, https://image.tmdb.org/t/p/w185/fH8BTzytNzMmZjZHLrOkBu110rD.jpg, https://image.tmdb.org/t/p/w185/hA1cl7W79METFqHv8Vf4JfPxkbI.jpg, https://image.tmdb.org/t/p/w185/2cQtU77Wms6qINHUDCtkyOirAaT.jpg;Director: 徐纪周;Arsenal Military Academy, Un amor como la galaxia, Princess Agents, El prisionero de la belleza, Sword Snow Stride;
